"";"chr";"name_600k";"pos_bp_600k";"pos_cM_600k";"name_50k";"pos_bp_50k";"pos_cM_estimated"
"8618";6;"AX-91353854";79354140;21,8845809491761;"PZE-106032980";76416681;21,9987736139068
"8619";6;"AX-90548961";79669977;21,9839520206401;"PZE-106033096";76682314;22,0981446853707
"8620";6;"AX-90548962";79670049;21,9839749010058;"PZE-106033097";76682386;22,0981675657364
"8621";6;"AX-90548964";79670329;21,984063881192;"PZE-106033107";76682666;22,0982565459226
"8622";6;"AX-90548971";79861070;22,0450440618137;"PZE-106033205";76884558;22,1592367265443
"8623";6;NA;NA;NA;"PZE-106032910";76236112;21,9440152832835
"8624";6;"AX-91375093";79978924;22,0830876273671;"SYN36744";77002452;22,1972802920977
"8625";6;"AX-90548981";80708370;22,3248135689952;"PZE-106033497";77714029;22,4390062337258
"8626";6;"AX-90548982";81045891;22,4403411995146;"PZE-106033525";78057493;22,5545338642452
"8627";6;"AX-91353883";81088596;22,4551256183304;"PZE-106033543";78099789;22,5693182830611
"8628";6;"AX-91371554";81726684;22,6805381156312;"SYN2644";78735781;22,7947307803618
"8629";6;"AX-90561475";81809670;22,7104782461779;"SYN11615";78818353;22,8246709109085
"8630";6;NA;NA;NA;"PZE-106033541";78098938;22,5690199679953
"8631";6;"AX-90573226";82194026;22,8510371853131;"SYNGENTA0813";79194582;22,9652298500437
"8632";6;"AX-90548998";82474416;22,9555462889703;"PZE-106033961";79469769;23,0697389537009
"8633";6;"AX-91353899";82504426;22,9668308119367;"PZE-106033978";79498070;23,0810234766673
"8634";6;"AX-91353900";82505429;22,9672082966439;"PZE-106033981";79499073;23,0814009613745
"8635";6;"AX-90549003";82556318;22,9863887927443;"PZE-106033992";79548121;23,1005814574749
"8636";6;"AX-90549005";82556669;22,9865212793062;"PZE-106033996";79548472;23,1007139440368
"8637";6;"AX-90549008";82559133;22,9874514013742;"PZE-106034023";79550936;23,1016440661048
"8638";6;"AX-91353908";82559325;22,9875238838555;"PZE-106034024";79551128;23,1017165485862
"8639";6;"AX-90549011";82959864;23,140448736389;"PZE-106034125";79983337;23,2546414011197
"8640";6;"AX-90565293";83127566;23,2054999597818;"SYN22590";80141055;23,3196926245124
"8641";6;"AX-90549019";83677536;23,4231022951409;"PZE-106034370";80636379;23,5372949598715
"8642";6;"AX-90549029";83993884;23,5512555456435;"PZE-106034594";80967064;23,6654482103741
"8643";6;NA;NA;NA;"SYN24725";80190869;23,3414550744628
"8644";6;"AX-90549034";84479286;23,752173092601;"PZE-106034718";81439534;23,8663657573316
"8645";6;"AX-90549040";85017837;23,9812105151325;"PZE-106035034";81971017;24,0954031798631
"8646";6;NA;NA;NA;"PZA00543.12";81693128;23,9768800338367
"8647";6;"AX-90549045";85114416;24,0229700375201;"PZE-106035116";82070466;24,1371627022507
"8648";6;NA;NA;NA;"PZA03069.4";82967363;24,5497363829929
"8649";6;"AX-91353957";86556352;24,6715994860061;"PZE-106035943";83443058;24,7857921507367
"8650";6;"AX-91353960";86683047;24,7308693271378;"PZE-106036013";83561945;24,8450619918684
"8651";6;"AX-90549067";86903136;24,8347155221849;"PZE-106036131";83778246;24,9489081869155
"8652";6;"AX-90549068";86903166;24,8347297540659;"PZE-106036132";83778276;24,9489224187965
"8653";6;"AX-90549070";86950624;24,8572698839649;"PZE-106036159";83825737;24,9714625486955
"8654";6;"AX-90549074";86963071;24,8631902601666;"PZE-106036250";83838186;24,9773829248972
"8655";6;"AX-90549077";87056613;24,90779882412;"PZE-106036314";83935796;25,0219914888506
"8656";6;"AX-90549078";87176955;24,9654884155312;"PZE-106036364";84051369;25,0796810802618
"8657";6;"AX-90549080";87304343;25,0269250470512;"PZE-106036447";84199384;25,1411177117818
"8658";6;"AX-90549083";87384689;25,065870026263;"PZE-106036503";84279972;25,1800626909936
"8659";6;"AX-90549092";87796496;25,2678657297056;"PZE-106036879";84675383;25,3820583944362
"8660";6;"AX-90549095";87797540;25,2683829136752;"PZE-106036904";84676427;25,3825755784058
"8661";6;"AX-90549098";87902145;25,3203338266965;"PZE-106037037";84790438;25,4345264914271
"8662";6;NA;NA;NA;"PZE-106036459";84226459;25,1535969282395
"8663";6;"AX-91354000";87950154;25,3442638733689;"PZE-106037197";85202347;25,4584565380995
"8664";6;"AX-90549102";87950212;25,3442928165225;"PZE-106037198";85202405;25,4584854812531
"8665";6;"AX-91354002";87955502;25,3469329677605;"PZE-106037243";85206564;25,4611256324911
"8666";6;"AX-90549105";88154183;25,4465733066698;"PZE-106037346";85410480;25,5607659714004
"8667";6;"AX-91354006";88164942;25,4519958782062;"PZE-106037409";85421237;25,5661885429368
"8668";6;"AX-91354007";88267885;25,5040191539333;"PZE-106037482";85517575;25,6182118186639
"8669";6;"AX-90549110";88449707;25,596523676617;"PZE-106037668";85722762;25,7107163413476
"8670";6;"AX-90549111";88559320;25,6526736743054;"PZE-106037681";85795071;25,766866339036
"8671";6;NA;NA;NA;"PZB01009.4";85797167;25,7684902749601
"8672";6;NA;NA;NA;"PZB01009.2";85797434;25,768696379978
"8673";6;"AX-91354014";88822266;25,7885475966525;"PZE-106037761";86023895;25,9027402613831
"8674";6;"AX-91354021";88962918;25,86191253009;"PZE-106037935";86179751;25,9761051948206
"8675";6;"AX-90549130";89082765;25,9248033198787;"PZE-106038208";86334779;26,0389959846093
"8676";6;"AX-90549128";89083708;25,9252995484794;"PZE-106038182";86335722;26,03949221321
"8677";6;"AX-90549127";89085347;25,9261620798606;"PZE-106038162";86337361;26,0403547445912
"8678";6;"AX-90549126";89090319;25,9287790168162;"PZE-106038110";86342333;26,0429716815468
"8679";6;"AX-91354033";89304582;26,0421238114284;"PZE-106038471";86551758;26,156316476159
"8680";6;"AX-90549136";89313988;26,0471251673254;"PZE-106038498";86561164;26,161317832056
"8681";6;"AX-90573512";89571214;26,1847342299844;"SYNGENTA16937";86783316;26,298926894715
"8682";6;NA;NA;NA;"PZA00006.16";86257854;26,005337797151
"8683";6;"AX-90566761";90056918;26,4489966111344;"SYN26809";87278649;26,563189275865
"8684";6;"AX-90569771";90182377;26,5182014738072;"SYN35532";87411106;26,6323941385378
"8685";6;"AX-90569772";90182815;26,5184437626049;"SYN35533";87411544;26,6326364273355
"8686";6;"AX-90549146";90188154;26,5213975232001;"PZE-106039028";87416883;26,6355901879307
"8687";6;"AX-91354046";90316638;26,5926933464043;"PZE-106039072";87524512;26,7068860111349
"8688";6;"AX-90564860";90386533;26,6316501226019;"SYN21273";87591608;26,7458427873325
"8689";6;"AX-90549148";90511042;26,701347500815;"PZE-106039243";87699804;26,8155401655456
"8690";6;"AX-91354048";90590851;26,7462258323485;"PZE-106039263";87791637;26,8604184970791
"8691";6;"AX-90549150";90598107;26,7503139140513;"PZE-106039277";87798893;26,864506578782
"8692";6;NA;NA;NA;"PZE-106038973";87409094;26,631282308897
"8693";6;"AX-90566666";90882625;26,9116505775123;"SYN26562";88070347;27,0258432422429
"8694";6;"AX-91354059";91229070;27,1108447536567;"PZE-106039871";88635583;27,2250374183873
"8695";6;"AX-90549173";91333296;27,1713629050309;"PZE-106040093";88739915;27,2855555697615
"8696";6;"AX-91354074";91510184;27,2747005343027;"PZE-106040279";88907571;27,3888931990333
"8697";6;"AX-90526211";91590000;27,3215885184194;"PUT-163a-21390480-1528";88998636;27,43578118315
"8698";6;"AX-90567084";91590100;27,3216473649342;"SYN27726";88998736;27,4358400296648
"8699";6;NA;NA;NA;"PZE-106039538";88151609;27,0615724321061
"8700";6;NA;NA;NA;"PZE-106040387";88911293;27,3908296046613
"8701";6;"AX-91354078";91655510;27,3601932977571;"PZE-106040697";89065990;27,4743859624877
"8702";6;"AX-91354080";92017258;27,5753380908645;"PZE-106040974";89402578;27,6895307555951
"8703";6;"AX-91354081";92017349;27,5753926322509;"PZE-106040975";89402669;27,6895852969815
"8704";6;"AX-90549184";92018447;27,5760507417244;"PZE-106040991";89403767;27,690243406455
"8705";6;"AX-90549187";92079981;27,6129817667475;"PZE-106041093";89465314;27,7271744314782
"8706";6;"AX-91354089";92304619;27,7486274620664;"PZE-106041163";89690412;27,862820126797
"8707";6;"AX-91354090";92506281;27,8715045291942;"PZE-106041244";89885879;27,9856971939248
"8708";6;"AX-90549192";92509848;27,8736874153503;"PZE-106041256";89888723;27,9878800800809
"8709";6;NA;NA;NA;"PZE-106040890";89136550;27,5173905582426
"8710";6;NA;NA;NA;"PHM12904.7";89827802;27,9449236534024
"8711";6;"AX-91354095";93102335;28,2408426678684;"PZE-106041442";90548488;28,355035332599
"8712";6;"AX-90549199";93424530;28,4443383418197;"PZE-106041604";90881574;28,5585310065503
"8713";6;"AX-90549198";93467337;28,4715794010866;"PZE-106041589";90870232;28,5857720658172
"8714";6;NA;NA;NA;"PZE-106041635";90917259;28,4899491572464
"8715";6;"AX-90549210";93870582;28,7305568493029;"PZE-106041836";91299676;28,8447495140335
"8716";6;"AX-90566553";94233553;28,967342243044;"SYN26240";91632667;29,0815349077746
"8717";6;"AX-90549218";94245221;28,975011893582;"PZE-106042213";91644334;29,0892045583126
"8718";6;"AX-90549219";94246680;28,9759711831792;"PZE-106042225";91645793;29,0901638479098
"8719";6;"AX-90549220";94247153;28,976282191888;"PZE-106042232";91646266;29,0904748566186
"8720";6;"AX-90561453";95024412;29,4954208492393;"SYN11565";92311945;29,6096135139699
"8721";6;"AX-90549225";95025538;29,4961846708005;"PZE-106042795";92310819;29,6103773355311
"8722";6;"AX-90549223";95031860;29,5004738307917;"PZE-106042764";92304502;29,6146664955223
"8723";6;"AX-91366373";95056892;29,517467362556;"SYN11566";92396681;29,6316600272866
"8724";6;"AX-90561541";95237004;29,6402388419087;"SYN11803";92613037;29,7544315066393
"8725";6;NA;NA;NA;"PUT-163a-16919742-1037";92996480;30,036355032762
"8726";6;"AX-91373741";95653971;29,9278301342491;"SYN32685";93004580;30,0420227989797
"8727";6;"AX-91373740";95653974;29,9278322204038;"SYN32684";93004583;30,0420248851345
"8728";6;"AX-91354134";95857191;30,0697090577695;"PZE-106043261";93195146;30,1839017225001
"8729";6;"AX-90549236";95866546;30,0762674241417;"PZE-106043298";93210938;30,1904600888724
"8730";6;"AX-90549240";95882984;30,0877971527542;"PZE-106043354";93229752;30,2019898174848
"8731";6;"AX-90567736";95983083;30,1581667632145;"SYN2955";93323431;30,2723594279451
"8732";6;"AX-91372679";95983275;30,1583020026456;"SYN2959";93323623;30,2724946673762
"8733";6;"AX-91354162";96214388;30,3218241258115;"PZE-106044414";93501111;30,4360167905421
"8734";6;"AX-90549268";96634578;30,6228899496944;"PZE-106044783";93924716;30,737082614425
"8735";6;NA;NA;NA;"PZE-106044784";93924766;30,7371187300387
"8736";6;"AX-91354171";97141407;30,992535147517;"PZE-106044976";94418426;31,1067278122476
"8737";6;"AX-91354173";97149301;30,9983489927312;"PZE-106045024";94426320;31,1125416574618
"8738";6;"AX-90549277";97227539;31,0560644677989;"PZE-106045064";94502702;31,1702571325295
"8739";6;"AX-90549278";97228284;31,0566148691716;"PZE-106045068";94503447;31,1708075339022
"8740";6;"AX-90549280";97243396;31,0677828681605;"PZE-106045095";94518559;31,1819755328911
"8741";6;"AX-90567521";97378944;31,1682404012662;"SYN29005";94646386;31,2824330659968
"8742";6;"AX-90549285";97449075;31,2204178805081;"PZE-106045285";94716432;31,3346105452387
"8743";6;"AX-91354188";97570699;31,31123315827;"PZE-106045568";94824073;31,4254258230007
"8744";6;"AX-90549288";97572345;31,3124650558429;"PZE-106045530";94822427;31,4266577205736
"8745";6;"AX-90549290";97594023;31,3286963836511;"PZE-106045624";94844621;31,4428890483817
"8746";6;"AX-90571230";98070183;31,6885581186146;"SYN4237";95319841;31,8027507833452
"8747";6;"AX-90549299";98278840;31,8482723622219;"PZE-106046103";95465885;31,9624650269525
"8748";6;"AX-90570173";98289534;31,8564912527975;"SYN3677";95476531;31,9706839175281
"8749";6;"AX-90549300";98379326;31,925629271618;"PZE-106046238";95636281;32,0398219363486
"8750";6;"AX-91366727";98444313;31,9758110249656;"SYN12572";95608978;32,0900036896962
"8751";6;"AX-90568826";98733456;32,200541820821;"SYN32723";95844154;32,3147344855516
"8752";6;"AX-90549303";98775067;32,233079807793;"PZE-106046440";95933408;32,3472724725236
"8753";6;"AX-91354203";98775329;32,2332848373852;"PZE-106046449";95933670;32,3474775021159
"8754";6;"AX-91354205";98778191;32,2355246397843;"PZE-106046459";95936532;32,3497173045149
"8755";6;"AX-90565978";98782602;32,2389771495261;"SYN24469";95940943;32,3531698142568
"8756";6;"AX-90549310";99184834;32,5561431439516;"PZE-106046852";96338681;32,6703358086822
"8757";6;"AX-91354210";99408168;32,7342079411955;"PZE-106047051";96554171;32,8484006059261
"8758";6;"AX-90549317";99517788;32,8221076270663;"PZE-106047470";96674787;32,9363002917969
"8759";6;"AX-90549321";99725282;32,9893705792619;"PZE-106047663";96880860;33,1035632439925
"8760";6;"AX-91354222";99766660;33,0228619863141;"PZE-106047802";96922239;33,1370546510447
"8761";6;"AX-90549324";99769397;33,0250788991488;"PZE-106047841";96924975;33,1392715638795
"8762";6;"AX-90571156";99943569;33,1665547467763;"SYN4036";97095679;33,2807474115069
"8763";6;"AX-90562157";100075934;33,274592322912;"SYN13506";97231057;33,3887849876426
"8764";6;"AX-90562158";100106884;33,2999179934122;"SYN13507";97275731;33,4141106581428
"8765";6;"AX-90549333";100193538;33,3709526721731;"PZE-106048351";97339612;33,4851453369037
"8766";6;"AX-90549337";100236872;33,4065458807362;"PZE-106048524";97383013;33,5207385454668
"8767";6;"AX-90549338";100375072;33,5203680267141;"PZE-106048558";97512253;33,6345606914447
"8768";6;"AX-91374533";100475413;33,6033006480556;"SYN3504";97614649;33,7174933127862
"8769";6;"AX-91374525";100494721;33,619286676061;"SYN3502";97633957;33,7334793407917
"8770";6;"AX-90549341";100780811;33,8571884100357;"PZE-106048953";97913770;33,9713810747663
"8771";6;"AX-90549340";100781108;33,8574363775027;"PZE-106048944";97914067;33,9716290422333
"8772";6;"AX-90565149";100867192;33,9293939771693;"SYN22089";98004341;34,0435866418999
"8773";6;"AX-90565148";100876083;33,9368356240157;"SYN22087";98013232;34,0510282887463
"8774";6;"AX-90565147";100890021;33,9485051646933;"SYN22086";98027171;34,0626978294239
"8775";6;"AX-90549345";101116727;34,1389282316017;"PZE-106049264";98254432;34,2531208963323
"8776";6;"AX-91354247";101119867;34,1415737304887;"PZE-106049278";98257427;34,2557663952194
"8777";6;"AX-91354252";101490765;34,4555636626831;"PZE-106049549";98617712;34,5697563274137
"8778";6;"AX-90549355";101496660;34,4605778035154;"PZE-106049590";98623605;34,574770468246
"8779";6;"AX-91354260";101641366;34,5838872079519;"PZE-106049655";98774576;34,6980798726825
"8780";6;"AX-90549364";101688665;34,6242857544797;"PZE-106049720";98827571;34,7384784192103
"8781";6;"AX-91354262";101688757;34,6243643769603;"PZE-106049717";98827479;34,7385570416909
"8782";6;"AX-91354264";101962738;34,8592582405548;"PZE-106049782";99128125;34,9734509052854
"8783";6;"AX-90549374";102939627;35,7082396173745;"PZE-106049999";99767468;35,8224322821051
"8784";6;"AX-90549373";102943114;35,7112999329836;"PZE-106049963";99770955;35,8254925977142
"8785";6;"AX-90549369";102943687;35,7118028374033;"PZE-106049958";99771528;35,8259955021339
"8786";6;"AX-90549375";103042938;35,798993526139;"PZE-106050053";99885193;35,9131861908696
"8787";6;"AX-91354275";103043242;35,7992608324571;"PZE-106050056";99885497;35,9134534971877
"8788";6;"AX-90549377";103105616;35,8541376103039;"PZE-106050075";99944495;35,9683302750345
"8789";6;"AX-91354277";103107105;35,8554483987765;"PZE-106050078";99945984;35,9696410635071
"8790";6;"AX-90549379";103112188;35,8599233049089;"PZE-106050102";99951067;35,9741159696395
"8791";6;"AX-90549380";103112536;35,8602296877651;"PZE-106050109";99951415;35,9744223524957
"8792";6;"AX-90549392";103338567;36,0596323977764;"PZE-106050426";100214304;36,173825062507
"8793";6;"AX-90549390";103352230;36,0717111565292;"PZE-106050388";100200639;36,1859038212599
"8794";6;NA;NA;NA;"PZE-106050565";100670572;36,2443887917559
"8795";6;"AX-91354305";104841657;37,4038162409315;"PZE-106050940";101514013;37,5180089056622
"8796";6;"AX-91354310";105401839;37,9115133535293;"PZE-106051238";102103691;38,0257060182599
"8797";6;"AX-91370221";105645714;38,1334524843305;"SYN22604";102399359;38,2476451490611
"8798";6;"AX-91370222";105645781;38,133513527331;"SYN22608";102399426;38,2477061920616
"8799";6;"AX-91354315";105942602;38,4042943714203;"PZE-106051914";102681929;38,518487036151
"8800";6;"AX-91331254";106006364;38,4625497140948;"PUT-163a-4680812-2130";102759826;38,5767423788254
"8801";6;"AX-90549421";106081491;38,531225808703;"PZE-106052164";102834381;38,6454184734336
"8802";6;NA;NA;NA;"PZE-106051785";102593303;38,4404239524957
"8803";6;NA;NA;NA;"PZE-106051814";102602724;38,4494658300247
"8804";6;"AX-91354326";106565966;38,9749829932397;"PZE-106052773";103323355;39,0891756579703
"8805";6;"AX-91354327";106652756;39,0546238177216;"PZE-106052904";103406208;39,1688164824522
"8806";6;"AX-90564210";106704559;39,1021783780251;"SYN19485";103438533;39,2163710427558
"8807";6;"AX-90526304";106706317;39,1037924409786;"PUT-163a-30087540-1870";103440291;39,2179851057093
"8808";6;"AX-90549429";106759681;39,1527945490951;"PZE-106053038";103492330;39,2669872138258
"8809";6;"AX-90549430";106778175;39,1697801305775;"PZE-106053072";103510831;39,2839727953082
"8810";6;"AX-90549432";106937733;39,3163903673198;"PZE-106053317";103637898;39,4305830320504
"8811";6;"AX-90549434";107129568;39,4928028224274;"PZE-106053439";103795209;39,606995487158
"8812";6;"AX-90571347";107195543;39,5535066105702;"SYN4597";103857861;39,6676992753008
"8813";6;"AX-91354334";107284970;39,6358130324736;"PZE-106053544";103949677;39,7500056972042
"8814";6;"AX-91378503";107401436;39,7430442482865;"SYNGENTA3148";104069202;39,8572369130171
"8815";6;"AX-90526585";107401716;39,7433020960346;"PUT-163a-60355511-2769";104069482;39,8574947607652
"8816";6;"AX-90566868";107569985;39,8982972352473;"SYN27073";104211400;40,012489899978
"8817";6;"AX-90566867";107628469;39,9521843397203;"SYN27070";104269683;40,0663770044509
"8818";6;"AX-90549439";107634091;39,9573648540727;"PZE-106053717";104275034;40,0715575188033
"8819";6;"AX-90549440";107639440;39,9622938711013;"PZE-106053723";104280383;40,0764865358319
"8820";6;"AX-90549441";107703899;40,0216965688946;"PZE-106053757";104354143;40,1358892336252
"8821";6;"AX-90573305";108112744;40,3986290646512;"SYNGENTA12137";104759408;40,5128217293818
"8822";6;"AX-91354343";108212452;40,4905810307529;"PZE-106054182";104859110;40,6047736954835
"8823";6;"AX-90549447";108316748;40,5867686930713;"PZE-106054245";104965149;40,700961357802
"8824";6;"AX-90549451";108394314;40,6583054634634;"PZE-106054493";105080857;40,772498128194
"8825";6;"AX-91354356";108579629;40,8292103271708;"PZE-106054748";105228607;40,9434029919014
"8826";6;"AX-90549460";108769789;41,0045589000883;"PZE-106054987";105408986;41,118751564819
"8827";6;"AX-91370541";108813212;41,0445940705318;"SYN23500";105432346;41,1587867352624
"8828";6;"AX-90549461";108876300;41,1027552423112;"PZE-106055082";105500541;41,2169479070418
